filename,numbers,seuil,timeQuickSeuil,timeQuickRdmSeuil
./exemplaires/testset_5000_26.txt,5000,6,6.86732,2.518
./exemplaires/testset_5000_26.txt,5000,8,6.82329,2.47574
./exemplaires/testset_5000_26.txt,5000,10,6.86517,2.45926
./exemplaires/testset_5000_26.txt,5000,12,6.91683,2.63837
./exemplaires/testset_5000_26.txt,5000,14,6.99937,2.47752
./exemplaires/testset_5000_26.txt,5000,16,7.09051,2.46355
./exemplaires/testset_5000_26.txt,5000,18,7.17566,2.48096
./exemplaires/testset_5000_26.txt,5000,20,7.21135,2.62494
./exemplaires/testset_5000_26.txt,5000,32,7.83181,2.47335
./exemplaires/testset_5000_26.txt,5000,64,9.93465,2.49831
./exemplaires/testset_5000_26.txt,5000,128,14.0593,2.70282
./exemplaires/testset_5000_26.txt,5000,256,23.3799,2.42628
./exemplaires/testset_5000_27.txt,5000,0,8.76157,2.48903
./exemplaires/testset_5000_27.txt,5000,2,8.76489,2.5356
./exemplaires/testset_5000_27.txt,5000,4,8.55164,2.47107
./exemplaires/testset_5000_27.txt,5000,6,8.66165,2.49465
./exemplaires/testset_5000_27.txt,5000,8,8.64443,2.45418
./exemplaires/testset_5000_27.txt,5000,10,8.8355,2.45319
./exemplaires/testset_5000_27.txt,5000,12,8.79489,2.46391
./exemplaires/testset_5000_27.txt,5000,14,8.81494,2.47617
./exemplaires/testset_5000_27.txt,5000,16,8.84902,2.46814
./exemplaires/testset_5000_27.txt,5000,18,8.88859,2.46641
./exemplaires/testset_5000_27.txt,5000,20,8.98637,2.47106
./exemplaires/testset_5000_27.txt,5000,32,9.61341,2.47725
./exemplaires/testset_5000_27.txt,5000,64,11.6001,2.47172
./exemplaires/testset_5000_27.txt,5000,128,16.2149,2.46092
./exemplaires/testset_5000_27.txt,5000,256,23.1516,2.51431
./exemplaires/testset_5000_28.txt,5000,0,10.0123,2.55155
./exemplaires/testset_5000_28.txt,5000,2,10.1193,2.46844
./exemplaires/testset_5000_28.txt,5000,4,10.0617,2.42113
./exemplaires/testset_5000_28.txt,5000,6,10.0749,2.39592
./exemplaires/testset_5000_28.txt,5000,8,10.1277,2.39157
./exemplaires/testset_5000_28.txt,5000,10,10.3028,2.40503
./exemplaires/testset_5000_28.txt,5000,12,10.2331,2.38479
./exemplaires/testset_5000_28.txt,5000,14,10.2279,2.40057
./exemplaires/testset_5000_28.txt,5000,16,10.2462,2.65676
./exemplaires/testset_5000_28.txt,5000,18,10.6571,2.40068
./exemplaires/testset_5000_28.txt,5000,20,10.4118,2.36191
./exemplaires/testset_5000_28.txt,5000,32,11.1029,2.41011
./exemplaires/testset_5000_28.txt,5000,64,12.9507,2.38432
./exemplaires/testset_5000_28.txt,5000,128,17.9767,2.40595
./exemplaires/testset_5000_28.txt,5000,256,28.4388,2.40766
./exemplaires/testset_5000_29.txt,5000,0,5.85243,2.36349
./exemplaires/testset_5000_29.txt,5000,2,6.25753,2.46648
./exemplaires/testset_5000_29.txt,5000,4,6.80068,2.40341
./exemplaires/testset_5000_29.txt,5000,6,5.95005,2.36905
./exemplaires/testset_5000_29.txt,5000,8,6.00492,2.35521
./exemplaires/testset_5000_29.txt,5000,10,6.07656,2.36582
./exemplaires/testset_5000_29.txt,5000,12,6.10888,2.35866
./exemplaires/testset_5000_29.txt,5000,14,6.1977,2.35693
./exemplaires/testset_5000_29.txt,5000,16,6.26106,2.36253
./exemplaires/testset_5000_29.txt,5000,18,6.39349,2.36211
./exemplaires/testset_5000_29.txt,5000,20,6.50763,2.35798
./exemplaires/testset_5000_29.txt,5000,32,7.19408,2.36736
./exemplaires/testset_5000_29.txt,5000,64,9.23288,2.36049
./exemplaires/testset_5000_29.txt,5000,128,12.9119,2.36617
./exemplaires/testset_5000_29.txt,5000,256,26.0957,2.38041
./exemplaires/testset_10000_0.txt,10000,0,5.44218,5.67814
./exemplaires/testset_10000_0.txt,10000,2,5.27477,5.65159
./exemplaires/testset_10000_0.txt,10000,4,5.33675,5.67429
./exemplaires/testset_10000_0.txt,10000,6,5.40071,5.67355
./exemplaires/testset_10000_0.txt,10000,8,5.41208,5.69172
./exemplaires/testset_10000_0.txt,10000,10,5.55123,5.66058
./exemplaires/testset_10000_0.txt,10000,12,5.7039,5.66184
./exemplaires/testset_10000_0.txt,10000,14,5.83459,5.67768
./exemplaires/testset_10000_0.txt,10000,16,5.93635,5.6632
./exemplaires/testset_10000_0.txt,10000,18,6.23949,5.6553
./exemplaires/testset_10000_0.txt,10000,20,6.39575,5.66663
./exemplaires/testset_10000_0.txt,10000,32,7.59013,5.67966
./exemplaires/testset_10000_0.txt,10000,64,11.1621,5.77972
./exemplaires/testset_10000_0.txt,10000,128,18.8819,5.59026
./exemplaires/testset_10000_0.txt,10000,256,32.948,5.62778
./exemplaires/testset_10000_1.txt,10000,0,4.97191,5.92918
./exemplaires/testset_10000_1.txt,10000,2,4.74495,5.62572
./exemplaires/testset_10000_1.txt,10000,4,4.70505,5.50841
./exemplaires/testset_10000_1.txt,10000,6,4.83803,5.61985
./exemplaires/testset_10000_1.txt,10000,8,4.9229,5.61184
./exemplaires/testset_10000_1.txt,10000,10,5.01851,5.80165
./exemplaires/testset_10000_1.txt,10000,12,5.13206,5.59484
./exemplaires/testset_10000_1.txt,10000,14,5.23887,5.61599
./exemplaires/testset_10000_1.txt,10000,16,5.3855,5.598
./exemplaires/testset_10000_1.txt,10000,18,5.62062,5.57186
./exemplaires/testset_10000_1.txt,10000,20,5.88658,5.61304
./exemplaires/testset_10000_1.txt,10000,32,7.05414,5.62399
./exemplaires/testset_10000_1.txt,10000,64,10.2263,5.60702
./exemplaires/testset_10000_1.txt,10000,128,17.6805,5.57574
./exemplaires/testset_10000_1.txt,10000,256,32.4746,5.7182
./exemplaires/testset_10000_2.txt,10000,0,5.56651,6.05381
./exemplaires/testset_10000_2.txt,10000,2,5.35002,5.51354
./exemplaires/testset_10000_2.txt,10000,4,5.37145,5.47085
./exemplaires/testset_10000_2.txt,10000,6,5.44472,5.45187
./exemplaires/testset_10000_2.txt,10000,8,5.53758,5.48616
./exemplaires/testset_10000_2.txt,10000,10,5.65329,5.47477
./exemplaires/testset_10000_2.txt,10000,12,5.8274,5.45875
./exemplaires/testset_10000_2.txt,10000,14,5.9206,5.46965
./exemplaires/testset_10000_2.txt,10000,16,6.09865,5.4733
./exemplaires/testset_10000_2.txt,10000,18,6.36929,5.52511
./exemplaires/testset_10000_2.txt,10000,20,6.6759,5.47225
./exemplaires/testset_10000_2.txt,10000,32,7.70895,5.46362
./exemplaires/testset_10000_2.txt,10000,64,11.0528,5.45429
./exemplaires/testset_10000_2.txt,10000,128,18.0175,5.44794
./exemplaires/testset_10000_2.txt,10000,256,33.4677,5.48435
./exemplaires/testset_10000_3.txt,10000,0,5.52004,5.76088
./exemplaires/testset_10000_3.txt,10000,2,5.46078,5.72634
./exemplaires/testset_10000_3.txt,10000,4,5.36871,5.65945
./exemplaires/testset_10000_3.txt,10000,6,5.37095,5.69676
./exemplaires/testset_10000_3.txt,10000,8,5.5091,5.65939
./exemplaires/testset_10000_3.txt,10000,10,5.73671,5.6732
./exemplaires/testset_10000_3.txt,10000,12,5.76353,5.6955
./exemplaires/testset_10000_3.txt,10000,14,5.92942,5.66157
./exemplaires/testset_10000_3.txt,10000,16,6.122,5.65707
./exemplaires/testset_10000_3.txt,10000,18,6.26282,5.64898
./exemplaires/testset_10000_3.txt,10000,20,6.45133,5.6889
./exemplaires/testset_10000_3.txt,10000,32,7.66716,5.66869
./exemplaires/testset_10000_3.txt,10000,64,10.9822,5.64616
./exemplaires/testset_10000_3.txt,10000,128,18.2876,5.66357
./exemplaires/testset_10000_3.txt,10000,256,32.0439,5.66983
./exemplaires/testset_10000_4.txt,10000,0,5.37775,5.92488
./exemplaires/testset_10000_4.txt,10000,2,5.06379,5.8093
./exemplaires/testset_10000_4.txt,10000,4,5.07645,5.68568
./exemplaires/testset_10000_4.txt,10000,6,5.03908,5.60249
./exemplaires/testset_10000_4.txt,10000,8,5.23869,5.58918
./exemplaires/testset_10000_4.txt,10000,10,5.28917,5.62152
./exemplaires/testset_10000_4.txt,10000,12,5.44447,5.65329
./exemplaires/testset_10000_4.txt,10000,14,5.65814,5.62223
./exemplaires/testset_10000_4.txt,10000,16,5.72438,5.59867
./exemplaires/testset_10000_4.txt,10000,18,5.90843,5.78497
./exemplaires/testset_10000_4.txt,10000,20,6.20943,5.59726
./exemplaires/testset_10000_4.txt,10000,32,7.40104,5.62493
./exemplaires/testset_10000_4.txt,10000,64,10.8866,5.76398
./exemplaires/testset_10000_4.txt,10000,128,17.6099,5.64816
./exemplaires/testset_10000_4.txt,10000,256,32.5382,5.61562
./exemplaires/testset_10000_5.txt,10000,0,5.77276,5.68142
./exemplaires/testset_10000_5.txt,10000,2,5.56905,5.53711
./exemplaires/testset_10000_5.txt,10000,4,5.93523,5.85617
./exemplaires/testset_10000_5.txt,10000,6,5.56222,5.80659
./exemplaires/testset_10000_5.txt,10000,8,5.69845,5.84301
./exemplaires/testset_10000_5.txt,10000,10,5.77575,5.83646
./exemplaires/testset_10000_5.txt,10000,12,5.95867,5.84324
./exemplaires/testset_10000_5.txt,10000,14,6.10047,5.86822
./exemplaires/testset_10000_5.txt,10000,16,6.33201,5.85745
./exemplaires/testset_10000_5.txt,10000,18,6.41992,5.85532
./exemplaires/testset_10000_5.txt,10000,20,6.57072,5.82081
./exemplaires/testset_10000_5.txt,10000,32,7.75743,5.82259
./exemplaires/testset_10000_5.txt,10000,64,11.2602,5.88336
./exemplaires/testset_10000_5.txt,10000,128,18.7258,5.77905
./exemplaires/testset_10000_5.txt,10000,256,34.5881,5.81558
./exemplaires/testset_10000_6.txt,10000,0,5.8821,5.88733
./exemplaires/testset_10000_6.txt,10000,2,5.11782,5.76307
./exemplaires/testset_10000_6.txt,10000,4,5.13307,5.6154
./exemplaires/testset_10000_6.txt,10000,6,5.20528,5.5852
./exemplaires/testset_10000_6.txt,10000,8,5.21105,5.61918
./exemplaires/testset_10000_6.txt,10000,10,5.30997,5.70342
./exemplaires/testset_10000_6.txt,10000,12,5.46833,5.63916
./exemplaires/testset_10000_6.txt,10000,14,5.59549,5.80419
./exemplaires/testset_10000_6.txt,10000,16,5.73498,5.74755
./exemplaires/testset_10000_6.txt,10000,18,5.95053,5.69577
./exemplaires/testset_10000_6.txt,10000,20,6.06913,5.62387
./exemplaires/testset_10000_6.txt,10000,32,7.38947,5.72811
./exemplaires/testset_10000_6.txt,10000,64,10.7794,5.61762
./exemplaires/testset_10000_6.txt,10000,128,18.9383,5.59782
./exemplaires/testset_10000_6.txt,10000,256,35.2439,5.61502
./exemplaires/testset_10000_7.txt,10000,0,5.21954,5.61271
./exemplaires/testset_10000_7.txt,10000,2,5.11408,5.61893
./exemplaires/testset_10000_7.txt,10000,4,5.122,5.48833
./exemplaires/testset_10000_7.txt,10000,6,5.02344,5.4466
./exemplaires/testset_10000_7.txt,10000,8,5.25325,5.43473
./exemplaires/testset_10000_7.txt,10000,10,5.31626,5.54065
./exemplaires/testset_10000_7.txt,10000,12,5.47732,5.4474
./exemplaires/testset_10000_7.txt,10000,14,5.61885,5.42823
./exemplaires/testset_10000_7.txt,10000,16,5.76505,5.44744
./exemplaires/testset_10000_7.txt,10000,18,6.02403,5.46925
./exemplaires/testset_10000_7.txt,10000,20,6.17963,5.43258
./exemplaires/testset_10000_7.txt,10000,32,7.52009,5.44923
./exemplaires/testset_10000_7.txt,10000,64,10.8277,5.46836
./exemplaires/testset_10000_7.txt,10000,128,17.3896,5.42432
./exemplaires/testset_10000_7.txt,10000,256,32.9854,5.44733
./exemplaires/testset_10000_8.txt,10000,0,5.28202,5.91873
./exemplaires/testset_10000_8.txt,10000,2,5.1939,5.81884
./exemplaires/testset_10000_8.txt,10000,4,5.19843,5.91136
./exemplaires/testset_10000_8.txt,10000,6,5.21622,6.18323
./exemplaires/testset_10000_8.txt,10000,8,5.27615,6.16033
./exemplaires/testset_10000_8.txt,10000,10,5.34797,6.12046
./exemplaires/testset_10000_8.txt,10000,12,5.57733,6.13465
./exemplaires/testset_10000_8.txt,10000,14,5.67756,6.18446
./exemplaires/testset_10000_8.txt,10000,16,6.03864,6.19938
./exemplaires/testset_10000_8.txt,10000,18,6.09233,6.11519
./exemplaires/testset_10000_8.txt,10000,20,6.17773,6.11776
./exemplaires/testset_10000_8.txt,10000,32,7.3647,6.11892
./exemplaires/testset_10000_8.txt,10000,64,10.5446,6.15022
./exemplaires/testset_10000_8.txt,10000,128,17.9474,6.13887
./exemplaires/testset_10000_8.txt,10000,256,33.1629,6.14432
./exemplaires/testset_10000_9.txt,10000,0,4.95423,6.03656
./exemplaires/testset_10000_9.txt,10000,2,4.769,5.97675
./exemplaires/testset_10000_9.txt,10000,4,4.67083,5.42611
./exemplaires/testset_10000_9.txt,10000,6,4.84707,5.46751
./exemplaires/testset_10000_9.txt,10000,8,4.88216,5.43431
./exemplaires/testset_10000_9.txt,10000,10,4.98073,5.41823
./exemplaires/testset_10000_9.txt,10000,12,5.21248,5.45201
./exemplaires/testset_10000_9.txt,10000,14,5.34898,5.41819
./exemplaires/testset_10000_9.txt,10000,16,5.48976,5.46983
./exemplaires/testset_10000_9.txt,10000,18,5.78898,5.42214
./exemplaires/testset_10000_9.txt,10000,20,5.77968,5.46786
./exemplaires/testset_10000_9.txt,10000,32,6.88926,5.42751
./exemplaires/testset_10000_9.txt,10000,64,10.3799,5.41859
./exemplaires/testset_10000_9.txt,10000,128,17.6008,5.42672
./exemplaires/testset_10000_9.txt,10000,256,34.3752,5.40888
./exemplaires/testset_10000_10.txt,10000,0,5.05794,5.71528
./exemplaires/testset_10000_10.txt,10000,2,5.01765,5.61255
./exemplaires/testset_10000_10.txt,10000,4,4.99736,5.70162
./exemplaires/testset_10000_10.txt,10000,6,5.15036,5.46192
./exemplaires/testset_10000_10.txt,10000,8,5.17756,5.49371
./exemplaires/testset_10000_10.txt,10000,10,5.28174,5.44451
./exemplaires/testset_10000_10.txt,10000,12,5.45711,5.46436
./exemplaires/testset_10000_10.txt,10000,14,5.57239,5.4692
./exemplaires/testset_10000_10.txt,10000,16,5.98713,5.43087
./exemplaires/testset_10000_10.txt,10000,18,5.93637,5.52005
./exemplaires/testset_10000_10.txt,10000,20,6.21351,5.46008
./exemplaires/testset_10000_10.txt,10000,32,7.4511,5.47541
./exemplaires/testset_10000_10.txt,10000,64,10.9319,5.45411
./exemplaires/testset_10000_10.txt,10000,128,17.5242,5.46387
./exemplaires/testset_10000_10.txt,10000,256,31.7344,5.45394
./exemplaires/testset_10000_11.txt,10000,0,5.56015,5.96395
./exemplaires/testset_10000_11.txt,10000,2,5.50256,5.87755
./exemplaires/testset_10000_11.txt,10000,4,5.46611,5.78168
./exemplaires/testset_10000_11.txt,10000,6,5.50899,5.80696
./exemplaires/testset_10000_11.txt,10000,8,5.66166,5.69699
./exemplaires/testset_10000_11.txt,10000,10,5.81597,5.69787
./exemplaires/testset_10000_11.txt,10000,12,6.08132,5.69245
./exemplaires/testset_10000_11.txt,10000,14,6.15987,5.66302
./exemplaires/testset_10000_11.txt,10000,16,6.32702,5.71078
./exemplaires/testset_10000_11.txt,10000,18,6.45868,5.69347
./exemplaires/testset_10000_11.txt,10000,20,6.76953,5.70153
./exemplaires/testset_10000_11.txt,10000,32,7.90658,5.70269
./exemplaires/testset_10000_11.txt,10000,64,11.1268,5.76987
./exemplaires/testset_10000_11.txt,10000,128,19.0006,5.73228
./exemplaires/testset_10000_11.txt,10000,256,32.7307,5.70392
./exemplaires/testset_10000_12.txt,10000,0,5.38699,5.80541
./exemplaires/testset_10000_12.txt,10000,2,5.33241,5.66809
./exemplaires/testset_10000_12.txt,10000,4,5.42416,5.76769
./exemplaires/testset_10000_12.txt,10000,6,5.38127,5.71603
./exemplaires/testset_10000_12.txt,10000,8,5.53246,5.71559
./exemplaires/testset_10000_12.txt,10000,10,5.62743,5.75318
./exemplaires/testset_10000_12.txt,10000,12,5.8023,5.6971
./exemplaires/testset_10000_12.txt,10000,14,5.97369,5.71519
./exemplaires/testset_10000_12.txt,10000,16,6.13901,5.75287
./exemplaires/testset_10000_12.txt,10000,18,6.31333,5.73401
./exemplaires/testset_10000_12.txt,10000,20,6.53402,5.71704
./exemplaires/testset_10000_12.txt,10000,32,7.79008,5.68215
./exemplaires/testset_10000_12.txt,10000,64,11.1793,5.70061
./exemplaires/testset_10000_12.txt,10000,128,18.9065,5.71866
./exemplaires/testset_10000_12.txt,10000,256,34.1604,5.67554
./exemplaires/testset_10000_13.txt,10000,0,5.30647,5.71988
./exemplaires/testset_10000_13.txt,10000,2,5.34302,5.90824
./exemplaires/testset_10000_13.txt,10000,4,5.25609,5.69679
./exemplaires/testset_10000_13.txt,10000,6,5.39666,5.73378
./exemplaires/testset_10000_13.txt,10000,8,5.50875,5.69895
./exemplaires/testset_10000_13.txt,10000,10,5.57848,5.7252
./exemplaires/testset_10000_13.txt,10000,12,5.72329,5.95121
./exemplaires/testset_10000_13.txt,10000,14,5.82286,5.65853
./exemplaires/testset_10000_13.txt,10000,16,6.08483,5.7021
./exemplaires/testset_10000_13.txt,10000,18,6.55312,5.73124
./exemplaires/testset_10000_13.txt,10000,20,7.04802,5.74644
./exemplaires/testset_10000_13.txt,10000,32,8.29185,5.76785
./exemplaires/testset_10000_13.txt,10000,64,11.2308,5.72567
./exemplaires/testset_10000_13.txt,10000,128,18.6045,5.66694
./exemplaires/testset_10000_13.txt,10000,256,33.3078,5.6756
./exemplaires/testset_10000_14.txt,10000,0,5.0134,5.75855
./exemplaires/testset_10000_14.txt,10000,2,5.03302,5.67836
./exemplaires/testset_10000_14.txt,10000,4,4.97404,5.72727
./exemplaires/testset_10000_14.txt,10000,6,5.07375,5.65675
./exemplaires/testset_10000_14.txt,10000,8,5.13785,5.63405
./exemplaires/testset_10000_14.txt,10000,10,5.28886,5.64655
./exemplaires/testset_10000_14.txt,10000,12,5.48417,5.64838
./exemplaires/testset_10000_14.txt,10000,14,5.55296,5.67821
./exemplaires/testset_10000_14.txt,10000,16,5.79795,5.64551
./exemplaires/testset_10000_14.txt,10000,18,5.92745,5.68208
./exemplaires/testset_10000_14.txt,10000,20,6.19211,5.65425
./exemplaires/testset_10000_14.txt,10000,32,8.01176,5.74796
./exemplaires/testset_10000_14.txt,10000,64,10.5577,5.6626
./exemplaires/testset_10000_14.txt,10000,128,17.1062,5.66021
./exemplaires/testset_10000_14.txt,10000,256,31.3923,5.60907
./exemplaires/testset_10000_15.txt,10000,0,5.48052,6.05751
./exemplaires/testset_10000_15.txt,10000,2,5.37834,5.96289
./exemplaires/testset_10000_15.txt,10000,4,5.33431,5.93982
./exemplaires/testset_10000_15.txt,10000,6,5.34791,5.95591
./exemplaires/testset_10000_15.txt,10000,8,5.81555,5.87243
./exemplaires/testset_10000_15.txt,10000,10,5.62253,5.84433
./exemplaires/testset_10000_15.txt,10000,12,5.85983,5.8836
./exemplaires/testset_10000_15.txt,10000,14,6.0874,5.90573
./exemplaires/testset_10000_15.txt,10000,16,6.1919,5.88211
./exemplaires/testset_10000_15.txt,10000,18,6.34434,5.88987
./exemplaires/testset_10000_15.txt,10000,20,6.60487,5.92705
./exemplaires/testset_10000_15.txt,10000,32,7.70036,5.99086
./exemplaires/testset_10000_15.txt,10000,64,11.2674,5.8977
./exemplaires/testset_10000_15.txt,10000,128,18.3223,5.90319
./exemplaires/testset_10000_15.txt,10000,256,32.4795,5.82379
./exemplaires/testset_10000_16.txt,10000,0,5.04612,5.77654
./exemplaires/testset_10000_16.txt,10000,2,4.9307,5.62651
./exemplaires/testset_10000_16.txt,10000,4,4.89935,5.61277
./exemplaires/testset_10000_16.txt,10000,6,5.0296,5.71397
./exemplaires/testset_10000_16.txt,10000,8,5.11656,5.55221
./exemplaires/testset_10000_16.txt,10000,10,5.32164,5.56139
./exemplaires/testset_10000_16.txt,10000,12,5.31761,5.50909
./exemplaires/testset_10000_16.txt,10000,14,5.49018,5.60208
./exemplaires/testset_10000_16.txt,10000,16,5.72882,5.58321
./exemplaires/testset_10000_16.txt,10000,18,5.89507,5.55499
./exemplaires/testset_10000_16.txt,10000,20,6.05887,5.54687
./exemplaires/testset_10000_16.txt,10000,32,7.24726,5.5567
./exemplaires/testset_10000_16.txt,10000,64,10.8106,5.54844
./exemplaires/testset_10000_16.txt,10000,128,17.6639,5.53922
./exemplaires/testset_10000_16.txt,10000,256,33.0554,5.57475
./exemplaires/testset_10000_17.txt,10000,0,5.21323,5.69856
./exemplaires/testset_10000_17.txt,10000,2,5.17747,5.56193
./exemplaires/testset_10000_17.txt,10000,4,5.13658,5.54909
./exemplaires/testset_10000_17.txt,10000,6,5.17472,5.59392
./exemplaires/testset_10000_17.txt,10000,8,5.47208,5.5992
./exemplaires/testset_10000_17.txt,10000,10,5.63128,5.5647
./exemplaires/testset_10000_17.txt,10000,12,5.66043,5.58356
./exemplaires/testset_10000_17.txt,10000,14,5.81846,5.61954
./exemplaires/testset_10000_17.txt,10000,16,5.94881,5.60461
./exemplaires/testset_10000_17.txt,10000,18,6.22776,5.60034
./exemplaires/testset_10000_17.txt,10000,20,6.35242,5.60916
./exemplaires/testset_10000_17.txt,10000,32,7.50889,5.5691
./exemplaires/testset_10000_17.txt,10000,64,10.7216,5.60257
./exemplaires/testset_10000_17.txt,10000,128,18.4492,5.59623
./exemplaires/testset_10000_17.txt,10000,256,32.4592,5.54926
./exemplaires/testset_10000_18.txt,10000,0,5.57739,5.63608
./exemplaires/testset_10000_18.txt,10000,2,5.53457,5.5781
./exemplaires/testset_10000_18.txt,10000,4,5.50853,5.55508
./exemplaires/testset_10000_18.txt,10000,6,5.64892,5.5931
./exemplaires/testset_10000_18.txt,10000,8,5.82951,5.68952
./exemplaires/testset_10000_18.txt,10000,10,5.81936,5.71753
./exemplaires/testset_10000_18.txt,10000,12,5.97688,5.7402
./exemplaires/testset_10000_18.txt,10000,14,6.1337,5.74751
./exemplaires/testset_10000_18.txt,10000,16,6.3759,5.69477
./exemplaires/testset_10000_18.txt,10000,18,6.46802,5.71957
./exemplaires/testset_10000_18.txt,10000,20,6.6975,5.73343
./exemplaires/testset_10000_18.txt,10000,32,7.88983,5.73156
./exemplaires/testset_10000_18.txt,10000,64,11.0908,5.71345
./exemplaires/testset_10000_18.txt,10000,128,18.6311,5.75404
./exemplaires/testset_10000_18.txt,10000,256,34.3421,5.71616
./exemplaires/testset_10000_19.txt,10000,0,5.08586,5.73669
./exemplaires/testset_10000_19.txt,10000,2,5.02862,5.78278
./exemplaires/testset_10000_19.txt,10000,4,5.02701,5.92742
./exemplaires/testset_10000_19.txt,10000,6,5.11777,5.60602
./exemplaires/testset_10000_19.txt,10000,8,5.28116,5.5893
./exemplaires/testset_10000_19.txt,10000,10,5.3677,5.56056
./exemplaires/testset_10000_19.txt,10000,12,5.4917,5.55051
./exemplaires/testset_10000_19.txt,10000,14,5.69041,5.58196
./exemplaires/testset_10000_19.txt,10000,16,6.00833,5.5599
./exemplaires/testset_10000_19.txt,10000,18,6.03955,5.59499
./exemplaires/testset_10000_19.txt,10000,20,6.14299,5.58481
./exemplaires/testset_10000_19.txt,10000,32,7.45339,5.57565
./exemplaires/testset_10000_19.txt,10000,64,10.6732,5.53762
./exemplaires/testset_10000_19.txt,10000,128,18.03,5.58172
./exemplaires/testset_10000_19.txt,10000,256,33.0562,5.70796
./exemplaires/testset_10000_20.txt,10000,0,18.8591,5.24015
./exemplaires/testset_10000_20.txt,10000,2,18.9598,5.10065
./exemplaires/testset_10000_20.txt,10000,4,18.9657,5.10871
./exemplaires/testset_10000_20.txt,10000,6,18.9082,5.09105
./exemplaires/testset_10000_20.txt,10000,8,19.3461,5.54011
./exemplaires/testset_10000_20.txt,10000,10,19.2273,5.6046
./exemplaires/testset_10000_20.txt,10000,12,19.3495,5.63361
./exemplaires/testset_10000_20.txt,10000,14,19.5782,5.65627
./exemplaires/testset_10000_20.txt,10000,16,19.5794,5.6322
./exemplaires/testset_10000_20.txt,10000,18,20.1858,5.69157
./exemplaires/testset_10000_20.txt,10000,20,19.9403,5.63256
./exemplaires/testset_10000_20.txt,10000,32,21.3166,5.6373
./exemplaires/testset_10000_20.txt,10000,64,25.5226,5.62878
./exemplaires/testset_10000_20.txt,10000,128,33.2916,5.76001
./exemplaires/testset_10000_20.txt,10000,256,54.1639,5.66403
./exemplaires/testset_10000_21.txt,10000,0,21.9343,5.49938
./exemplaires/testset_10000_21.txt,10000,2,21.5957,5.54578
./exemplaires/testset_10000_21.txt,10000,4,22.2387,5.77032
./exemplaires/testset_10000_21.txt,10000,6,21.8148,5.45411
./exemplaires/testset_10000_21.txt,10000,8,21.6495,5.45647
./exemplaires/testset_10000_21.txt,10000,10,21.9232,5.45397
./exemplaires/testset_10000_21.txt,10000,12,21.8945,5.45472
./exemplaires/testset_10000_21.txt,10000,14,22.2086,5.50077
./exemplaires/testset_10000_21.txt,10000,16,22.2502,5.47397
./exemplaires/testset_10000_21.txt,10000,18,22.3412,5.45895
./exemplaires/testset_10000_21.txt,10000,20,22.623,5.449
./exemplaires/testset_10000_21.txt,10000,32,23.8916,5.46638
./exemplaires/testset_10000_21.txt,10000,64,27.5529,5.45505
./exemplaires/testset_10000_21.txt,10000,128,36.4131,5.44725
./exemplaires/testset_10000_21.txt,10000,256,56.4445,5.40674
./exemplaires/testset_10000_22.txt,10000,0,20.7846,5.26878
./exemplaires/testset_10000_22.txt,10000,2,20.6542,5.16231
./exemplaires/testset_10000_22.txt,10000,4,20.5532,5.15626
./exemplaires/testset_10000_22.txt,10000,6,20.7694,5.15121
./exemplaires/testset_10000_22.txt,10000,8,20.81,5.16506
./exemplaires/testset_10000_22.txt,10000,10,20.7596,5.16879
./exemplaires/testset_10000_22.txt,10000,12,21.0911,5.17951
./exemplaires/testset_10000_22.txt,10000,14,21.4457,5.1708
./exemplaires/testset_10000_22.txt,10000,16,21.1854,5.17342
./exemplaires/testset_10000_22.txt,10000,18,21.4341,5.12255
./exemplaires/testset_10000_22.txt,10000,20,21.5708,5.16868
./exemplaires/testset_10000_22.txt,10000,32,23.1357,5.18292
./exemplaires/testset_10000_22.txt,10000,64,26.5959,5.57691
./exemplaires/testset_10000_22.txt,10000,128,34.4453,5.79217
./exemplaires/testset_10000_22.txt,10000,256,52.6585,5.80047
./exemplaires/testset_10000_23.txt,10000,0,16.3248,5.4673
./exemplaires/testset_10000_23.txt,10000,2,16.4208,5.35027
./exemplaires/testset_10000_23.txt,10000,4,16.3317,5.4074
./exemplaires/testset_10000_23.txt,10000,6,16.3537,5.38202
./exemplaires/testset_10000_23.txt,10000,8,16.4577,5.36916
./exemplaires/testset_10000_23.txt,10000,10,16.667,5.38546
./exemplaires/testset_10000_23.txt,10000,12,16.6263,5.36882
./exemplaires/testset_10000_23.txt,10000,14,16.7981,5.36838
./exemplaires/testset_10000_23.txt,10000,16,16.8922,5.3756
./exemplaires/testset_10000_23.txt,10000,18,17.196,5.37314
./exemplaires/testset_10000_23.txt,10000,20,17.6072,5.60533
./exemplaires/testset_10000_23.txt,10000,32,18.5738,5.68335
./exemplaires/testset_10000_23.txt,10000,64,22.6818,5.68898
./exemplaires/testset_10000_23.txt,10000,128,29.9663,5.72017
./exemplaires/testset_10000_23.txt,10000,256,51.0256,5.7245
./exemplaires/testset_10000_24.txt,10000,0,23.5068,5.41909
./exemplaires/testset_10000_24.txt,10000,2,23.0809,5.3134
./exemplaires/testset_10000_24.txt,10000,4,23.2342,5.35267
./exemplaires/testset_10000_24.txt,10000,6,23.115,5.31267
./exemplaires/testset_10000_24.txt,10000,8,23.9634,5.26566
./exemplaires/testset_10000_24.txt,10000,10,22.9476,5.23334
